stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5710AWA10142,,"Trowbridge Road",,51.514839634,-3.114227415,,,,,,
5710AWA10141,,"Trowbridge Road",,51.514563643,-3.114883602,,,,,,
5710WDB25095,,"Tudor Street",,51.476309414,-3.184852794,,,,,,
5710AWA11684,,"Tudor Street",,51.476391963,-3.185546249,,,,,,
5710AWA11438,,"Turberville Place",,51.484884344,-3.201090211,,,,,,
5710AWA10504,,"Ty Cerrig",,51.530685817,-3.154757586,,,,,,
5710AWA10505,,"Ty Cerrig",,51.530521613,-3.154183404,,,,,,
5710AWA10194,,"Ty Coch Court",,51.520654567,-3.112625353,,,,,,
5710AWA10218,,"Ty Fry Road",,51.507373387,-3.130514833,,,,,,
5710AWA10219,,"Ty Fry Road",,51.507634644,-3.130463664,,,,,,
5710AWA12451,,"Ty Gwyn",,51.508990669,-3.258628227,,,,,,
5710AWA10473,,"Ty Gwyn Rd",,51.506773732,-3.164231314,,,,,,
5710AWM26293,,"Ty Gwyn Sch",,51.505888461,-3.164641005,,,,,,
5710AWA10662,,"Ty Gwyn Sch",,51.505690833,-3.164621557,,,,,,
5720AWA12024,,"Ty Hafan",,51.403424877,-3.234924461,,,,,,
5710AWA10526,,"Ty Maeth",,51.505824149,-3.185416668,,,,,,
5710AWA10525,,"Ty Maeth",,51.505549405,-3.185020505,,,,,,
5710AWA10126,,"Ty Mawr Avenue",,51.501598072,-3.137287381,,,,,,
5710AWA10124,,"Ty Mawr Road",,51.504849577,-3.135797843,,,,,,
5710AWA10058,,"Ty Mawr Road",,51.505627851,-3.135284082,,,,,,
5710CAA02554,,"Ty Nant Road",,51.531389101,-3.258669334,,,,,,
5710AWA11494,,"Ty Newydd Ely 1",,51.470244324,-3.254816973,,,,,,
5710AWA11493,,"Ty Newydd Ely 2",,51.470336957,-3.254563526,,,,,,
5720AWA10399,,"Ty Verlon",,51.414705868,-3.231892317,,,,,,
5720AWA12019,,"Ty Verlon",,51.414155841,-3.230324501,,,,,,
5720AWA10400,,"Ty Verlon",,51.414779971,-3.232541414,,,,,,
5710AWA10862,,"Ty Wern Road",,51.520065495,-3.20149686,,,,,,
5710AWA10548,,"Tydfil Place",,51.500451488,-3.173348251,,,,,,
5710AWA10549,,"Tydfil Place",,51.500607967,-3.17388533,,,,,,
5710AWA10761,,"Tyndall Street",,51.476822658,-3.166852285,,,,,,
5710AWA10762,,"Tyndall Street",,51.477087799,-3.166412665,,,,,,
5720AWA10433,,"Tynewydd Inn",,51.410465212,-3.271952565,,,,,,
5720AWA10434,,"Tynewydd Inn",,51.410211228,-3.271327231,,,,,,
5710AWM26292,,"University Hall",,51.504372342,-3.165193079,,,,,,
5710AWA10661,,"University Hall",,51.504166869,-3.165058163,,,,,,
5710AWA10676,,"Usk Road",,51.526818283,-3.181147235,,,,,,
5710AWA10675,,"Usk Road",,51.52664038,-3.180955232,,,,,,
5710AWA11315,,UWIC,,51.495399154,-3.211263154,,,,,,
5710AWA10072,,"Vaindre Lane",,51.529429919,-3.103337844,,,,,,
5720AWA10724,,"Vale Gate",,51.463311311,-3.270312249,,,,,,
5720WDB48381,,"Vale View Crescent",,51.446688455,-3.196504379,,,,,,
5710AWA11264,,"Velindre Hospital",,51.515846501,-3.227716323,,,,,,
5710AWA11263,,"Velindre Hospital",,51.515758204,-3.22842013,,,,,,
5710WDB46604,,"Vellacott Close",,51.473075648,-3.17019786,,,,,,
5710AWA11311,,"Ventnor Place",,51.503836127,-3.199643459,,,,,,
5710AWA11328,,"Victoria Park",,51.482376454,-3.218435502,,,,,,
5710AWA11413,,"Victoria Park",,51.483020403,-3.218769502,,,,,,
5710AWA11327,,"Victoria Park",,51.482450614,-3.218221458,,,,,,
5710CBZ02478,,"Victoria Park 1",,51.483045725,-3.218928594,,,,,,
5710AWA11478,,"Victoria Park 3",,51.482866085,-3.218909402,,,,,,
5720AWA12382,,"Victoria Road",,51.432810058,-3.180149534,,,,,,
5720AWA12383,,"Victoria Road",,51.43260644,-3.180599878,,,,,,
5710AWA11061,,"Village Hotel",,51.524701173,-3.238203365,,,,,,
5720AWA10006,,"Vincent Close",,51.417830169,-3.24512061,,,,,,
5720AWA10405,,"Waitrose Barry",,51.413637309,-3.241972542,,,,,,
5720AWA10406,,"Waitrose Barry",,51.413926191,-3.241865334,,,,,,
5710AWA10799,,"Walker Road",,51.482216516,-3.148772451,,,,,,
5720AWA10728,,"Wallston Castle",,51.45338887,-3.264884313,,,,,,
5720AWA10750,,"Wallston Castle",,51.452653451,-3.264705671,,,,,,
5710AWA10085,,"Watchet Close",,51.514408549,-3.126408869,,,,,,
5720WDB48369,,Waterfront,,51.399502955,-3.275342846,,,,,,
5710AWA11372,,"Waterhall Road",,51.499541164,-3.245055971,,,,,,
5710AWA11400,,"Waterhall Road",,51.496453386,-3.247005337,,,,,,
5710AWA10630,,"Waterloo Gardens",,51.494295743,-3.155774478,,,,,,
5710AWA10631,,"Waterloo Gardens",,51.49462623,-3.155998916,,,,,,
5310AWB30504,,"Waterloo Road",,51.57715978,-3.004905911,,,,,,
5310AWB30505,,"Waterloo Road",,51.577043775,-3.004802335,,,,,,
5710WDB25311,,"Waterloo Road",,51.498778234,-3.158048853,,,,,,
5710WDB47292,,"Watkiss Way (Global Reach)",,51.451463776,-3.187605732,,,,,,
5710WDB21972,,"Watkiss Way (Victoria Wharf)",,51.449529016,-3.186864754,,,,,,
5710WDB21925,,"Watkiss Way (White Water Centre)",,51.44832191,-3.183523616,,,,,,
5710AWA11337,,"Waungron Park Station",,51.488333404,-3.229223899,,,,,,
5710AWA11338,,"Waungron Park Station",,51.488487058,-3.230005809,,,,,,
5710AWA11319,,"Waungron Road",,51.487749308,-3.228329602,,,,,,
5710AWA11433,,"Wellington Street",,51.479959535,-3.197303065,,,,,,
5710AWA10318,,Wellwood,,51.50976483,-3.15272202,,,,,,
5710AWA10319,,Wellwood,,51.509744443,-3.152966473,,,,,,
5710AWA11345,,"Wellwright Road",,51.489752709,-3.243853002,,,,,,
5710AWA10991,,"Welwyn Road",,51.51495459,-3.206219051,,,,,,
5710AWA10992,,"Welwyn Road",,51.515242549,-3.206197836,,,,,,
5710AWA11021,,"Wenallt Road",,51.53255056,-3.217641234,,,,,,
5710AWA11020,,"Wenallt Road",,51.5326857,-3.217616006,,,,,,
5710WDB48571,,"Wentloog Business Park",,51.506250016,-3.098539972,,,,,,
5710WDB48572,,"Wentloog Business Park",,51.505990016,-3.098899986,,,,,,
5710AWA10210,,"Wentloog Rd",,51.504909996,-3.126430039,,,,,,
5720AWA10730,,Wenvoe,,51.448957397,-3.263185444,,,,,,
5710AWA10544,,"Werfa Street",,51.498169502,-3.168650822,,,,,,
5710AWA10067,,"Wern Fawr Lane",,51.529672729,-3.103172019,,,,,,
5710AWA10326,,"Wern Goch",,51.519043312,-3.153749021,,,,,,
5710AWA10327,,"Wern Goch",,51.518937847,-3.153501338,,,,,,
5710AWA10451,,"Wern Goch East",,51.520489159,-3.151191178,,,,,,
5710AWA10452,,"Wern Goch East",,51.520615155,-3.151179943,,,,,,
5710AWA11477,,"Wessex St",,51.482634812,-3.215202072,,,,,,
5720AWA11808,,"West End Club",,51.3949625,-3.288440565,,,,,,
5710AWA10243,,"West Grove",,51.484266693,-3.168784953,,,,,,
5710AWA10244,,"West Grove",,51.484375573,-3.168686924,,,,,,
5710AWA10045,,"West Grove",,51.484061559,-3.167713974,,,,,,
5710AWA10044,,"West Grove",,51.48402474,-3.167799444,,,,,,
5720AWA11729,,"West Walk",,51.408382266,-3.280737305,,,,,,
5710AWA11422,,"Western Avenue",,51.492233164,-3.215687808,,,,,,
5710AWA11527,,"Western Cemetery",,51.474186063,-3.267504234,,,,,,
5710AWA11528,,"Western Cemetery",,51.473738466,-3.267319042,,,,,,
5710AWA11159,,"Western Drive",,51.500372485,-3.208571262,,,,,,
5710WDB48450,,"Westgate Street (KD)",,51.480389875,-3.182366442,,,,,,
5710WDB21799,,"Westgate Street (KG)",,51.479340392,-3.180263921,,,,,,
5710AWA10722,,"Westgate Street KL",,51.478895582,-3.179850959,,,,,,
5710AWA10720,,"Westgate Street KM",,51.479116844,-3.180202276,,,,,,
5710AWA10721,,"Westgate Street KN",,51.479222835,-3.180392216,,,,,,
5710WDB48395,,"Westgate Street KP",,51.479381748,-3.180684326,,,,,,
5710AWA10496,,"Westminster Crescent",,51.523059275,-3.165007047,,,,,,
5710AWA10510,,"Westminster Drive",,51.529546475,-3.164596025,,,,,,
5710AWA10509,,"Westminster Drive",,51.53010058,-3.163125286,,,,,,
5720AWA11706,,"Weycock Cross",,51.408210508,-3.298791395,,,,,,
5720AWA10754,,"Weycock Cross",,51.409036089,-3.298944198,,,,,,
5710AWA10781,,"Whitaker Road",,51.491925487,-3.13793967,,,,,,
5710AWA11066,,"Whitchurch Library",,51.516243392,-3.225017537,,,,,,
5710AWA11403,,"Whitland Close",,51.495652823,-3.241175746,,,,,,
5710AWA10568,,"Wild Gardens Rd",,51.513774311,-3.173661796,,,,,,
5710AWA11593,,"Wilfred Brook House",,51.466165698,-3.187598776,,,,,,
5710AWA11592,,"Wilfred Brook House",,51.466350541,-3.187992275,,,,,,
5710AWA10157,,"Willowbrook Drive",,51.520133106,-3.103099988,,,,,,
5710AWA10185,,"Willowbrook School",,51.521346447,-3.091627353,,,,,,
5710AWA11387,,"Willowdale Road",,51.493110743,-3.254009307,,,,,,
5710AWA10181,,"Willowdene Way",,51.526252038,-3.093979024,,,,,,
5710AWA10795,,"Willows Avenue",,51.481993412,-3.142156728,,,,,,
5710AWA10794,,"Willows Avenue",,51.482157751,-3.141901614,,,,,,
5710AWA11483,,"Wilson Road",,51.475213019,-3.25058494,,,,,,
5710AWA11567,,"Wilson Road",,51.474826631,-3.252244653,,,,,,
5720AWA12330,,"Windsor Arcade",,51.439053116,-3.174392401,,,,,,
5720AWA12332,,"Windsor Terrace",,51.438523001,-3.173085367,,,,,,
5720AWA12333,,"Windsor Terrace",,51.438659386,-3.173303236,,,,,,
5710AWA11329,,"Windway Road",,51.483742204,-3.223714152,,,,,,
5710AWA11321,,"Windway Road",,51.484006777,-3.224210899,,,,,,
5710AWA11258,,"Wingfield Rd",,51.508834683,-3.227795379,,,,,,
5720AWA11880,,"Winifred Avenue",,51.420693806,-3.274839704,,,,,,
5720AWA11884,,"Winston Road",,51.417688913,-3.280752986,,,,,,
5720AWA11883,,"Winston Road",,51.417916317,-3.280514864,,,,,,
5720AWA11881,,"Winston Square",,51.419355371,-3.277189799,,,,,,
5720AWA11882,,"Winston Square",,51.419515769,-3.277323706,,,,,,
5710AWA10120,,"Witla Court",,51.514197765,-3.1240114,,,,,,
5720AWA10005,,"Wolfe Close",,51.417478969,-3.245168589,,,,,,
5710AWA12981,,"Wolfes Castle Avenue",,51.533398809,-3.189304826,,,,,,
5710AWA10914,,"Wolfs Castle",,51.532801833,-3.191423011,,,,,,
5710AWA10913,,"Wolf's Castle",,51.532901944,-3.192189739,,,,,,
5710AWA12980,,"Wolfs Castle Avenue",,51.533019789,-3.189439118,,,,,,
5710WDB48530,,"Wood Street JA",,51.477260292,-3.179647333,,,,,,
5710AWL26194,,"Wood Street JR",,51.477006754,-3.179903007,,,,,,
5710AWA11215,,"Woodfield Avenue",,51.511551493,-3.250398327,,,,,,
5720AWA10372,,Woodlands,,51.463580739,-3.212608422,,,,,,
5720AWA10371,,Woodlands,,51.463846955,-3.210340993,,,,,,
5710AWA10684,,"Woodside Court",,51.533829055,-3.176960225,,,,,,
5710AWA10514,,"Woodville Road",,51.494671501,-3.176757872,,,,,,
5710AWA10515,,"Woodville Road",,51.494736451,-3.176557873,,,,,,
5710CBZ02491,,"Woolaston Ave",,51.513286026,-3.172136086,,,,,,
5710CBZ02492,,"Woolaston Ave",,51.513284586,-3.17228016,,,,,,
5710AWA10086,,"Worle Avenue",,51.5147615,-3.126172583,,,,,,
5710AWA10108,,"Worle Avenue",,51.515526761,-3.130745552,,,,,,
5710WDB48493,,"Wyevale Garden Centre",,51.532979533,-3.096692167,,,,,,
5710WDB48494,,"Wyevale Garden Centre",,51.532353712,-3.097268219,,,,,,
5710AWA11099,,"Wyndham Arcade JE",,51.477305095,-3.17705957,,,,,,
5710WDB48472,,"Wyndham Arcade JJ",,51.477216355,-3.176942088,,,,,,
5710AWA11434,,"Wyndham Cres",,51.481951366,-3.196851199,,,,,,
5710AWA11467,,"Wyndham Crescent",,51.481486432,-3.19747267,,,,,,
5710AWA11435,,"Wyndham Crescent",,51.48211908,-3.197158016,,,,,,
5710AWA11466,,"Wyndham Crescent",,51.481592226,-3.196798592,,,,,,
5710AWA11437,,"Wyndham Road",,51.48419024,-3.199502166,,,,,,
5720AWA11752,,"Wyndham Street",,51.408124557,-3.263893407,,,,,,
5710AWA11581,,"Wynnstay Close",,51.469640372,-3.195189425,,,,,,
5710AWA11182,,"Ynys Bridge",,51.533843655,-3.261202465,,,,,,
5710AWA11181,,"Ynys Bridge",,51.534762414,-3.261891088,,,,,,
5710CAA02556,,"Youghal Close",,51.53651677,-3.139714895,,,,,,
5710CAA02557,,"Youghal Close",,51.536355377,-3.139667608,,,,,,
5710AWA10273,,"Ysgol Bro Edern",,51.503980935,-3.154766057,,,,,,
5710AWA10272,,"Ysgol Bro Edern",,51.504037664,-3.156309156,,,,,,
5710AWA11250,,"Ysgol Glantaf",,51.50183567,-3.2269939,,,,,,
5710AWA11636,,"Ystrad Street",,51.467002056,-3.179572882,,,,,,
